"","FLT3","GeneID","Gene_Expression","TCGA"
"4276",32.6989,"JAK2",8.48284586351974,"Non-TNBC"
"4277",118.1076,"JAK2",10.5731399777837,"Non-TNBC"
"4278",1.914,"JAK2",8.47981784635157,"Non-TNBC"
"4279",41.9393,"JAK2",9.28125522092801,"Non-TNBC"
"4280",14.0459,"JAK2",8.80427044269184,"Non-TNBC"
"4281",22.5989,"JAK2",8.78685116324096,"Non-TNBC"
"4282",10.6882,"JAK2",8.16772070370709,"Non-TNBC"
"4283",87.0325,"JAK2",8.98967747591887,"Non-TNBC"
"4284",40.3178,"JAK2",9.19487994601747,"Non-TNBC"
"4285",148.415,"JAK2",8.16139696171896,"Non-TNBC"
"4286",33.3722,"JAK2",8.04333575488071,"Non-TNBC"
"4287",35.1111,"JAK2",9.33961510054165,"Non-TNBC"
"4288",37.2462,"JAK2",8.84044655339851,"Non-TNBC"
"4289",159.6725,"JAK2",8.43270808260437,"Non-TNBC"
"4290",431.1143,"JAK2",9.26967255526778,"Non-TNBC"
"4291",31.5154,"JAK2",9.77891210641506,"Non-TNBC"
"4292",244.1948,"JAK2",8.32912045609372,"Non-TNBC"
"4293",28.1885,"JAK2",6.44214564732583,"Non-TNBC"
"4294",98.4252,"JAK2",9.264848843482,"Non-TNBC"
"4295",117.5228,"JAK2",8.49792885844777,"Non-TNBC"
"4296",261.3872,"JAK2",9.54269141236748,"Non-TNBC"
"4297",9.5322,"JAK2",8.54890511624045,"Non-TNBC"
"4298",536.6008,"JAK2",8.47881855097951,"Non-TNBC"
"4299",19.1574,"JAK2",9.23865360663906,"Non-TNBC"
"4300",39.0087,"JAK2",8.87534174593241,"Non-TNBC"
"4301",202.2774,"JAK2",8.976777182642,"Non-TNBC"
"4302",2.7663,"JAK2",8.90140515270446,"Non-TNBC"
"4303",607.2503,"JAK2",9.04872117370698,"Non-TNBC"
"4304",3.3215,"JAK2",8.18277322837242,"Non-TNBC"
"4305",26.5792,"JAK2",7.72339678161974,"Non-TNBC"
"4306",9.6826,"JAK2",8.08806472262074,"Non-TNBC"
"4307",251.5817,"JAK2",7.50381540460583,"Non-TNBC"
"4308",26.7482,"JAK2",8.13096946881354,"Non-TNBC"
"4309",251.2262,"JAK2",8.32593951682838,"Non-TNBC"
"4310",53.6659,"JAK2",9.08801939140273,"Non-TNBC"
"4311",0.672,"JAK2",7.08831759696388,"Non-TNBC"
"4312",228.0285,"JAK2",9.09623628472296,"Non-TNBC"
"4313",16.2808,"JAK2",8.70145652909706,"Non-TNBC"
"4314",5.1151,"JAK2",6.57937930161775,"Non-TNBC"
"4315",44.8425,"JAK2",9.07107964900615,"Non-TNBC"
"4316",286.385,"JAK2",9.12308390491558,"Non-TNBC"
"4317",1067.0252,"JAK2",9.19175386105066,"Non-TNBC"
"4318",11.6,"JAK2",9.93103294150632,"Non-TNBC"
"4319",143.3812,"JAK2",9.20336023952703,"Non-TNBC"
"4320",74.1957,"JAK2",7.94776140611913,"Non-TNBC"
"4321",107.7377,"JAK2",8.54868822665012,"Non-TNBC"
"4322",1148.2979,"JAK2",7.93144609432073,"Non-TNBC"
"4323",288.0979,"JAK2",8.54118917724315,"Non-TNBC"
"4324",9.9462,"JAK2",8.59957183504526,"Non-TNBC"
"4325",67.8482,"JAK2",9.01829060527304,"Non-TNBC"
"4326",2.4348,"JAK2",9.04223857708708,"Non-TNBC"
"4327",202.8169,"JAK2",8.9947177420765,"Non-TNBC"
"4328",18.9991,"JAK2",8.25259542456609,"Non-TNBC"
"4329",19.7814,"JAK2",8.08681666620998,"Non-TNBC"
"4330",266.3617,"JAK2",8.58342995063309,"Non-TNBC"
"4331",19.4188,"JAK2",8.1118602272868,"Non-TNBC"
"4332",41.7755,"JAK2",9.15066857522651,"Non-TNBC"
"4333",5.3318,"JAK2",6.04801597995924,"Non-TNBC"
"4334",170.1364,"JAK2",10.1758974271061,"Non-TNBC"
"4335",437.8399,"JAK2",8.59047290221199,"Non-TNBC"
"4336",85.8987,"JAK2",6.99001544180001,"Non-TNBC"
"4337",57.6966,"JAK2",8.181784866051,"Non-TNBC"
"4338",18.8845,"JAK2",7.84429651130069,"Non-TNBC"
"4339",404.9875,"JAK2",6.4227039529705,"Non-TNBC"
"4340",23.3751,"JAK2",9.80147168902437,"Non-TNBC"
"4341",20.1638,"JAK2",8.7485668952753,"Non-TNBC"
"4342",12.8416,"JAK2",8.82784442395431,"Non-TNBC"
"4343",4.4607,"JAK2",8.7346408704438,"Non-TNBC"
"4344",9.4166,"JAK2",8.76715355471788,"Non-TNBC"
"4345",43.1914,"JAK2",9.23883318478978,"Non-TNBC"
"4346",296.8402,"JAK2",8.15898426065892,"Non-TNBC"
"4347",13.4491,"JAK2",7.0173429327157,"Non-TNBC"
"4348",106.0143,"JAK2",8.76739128636752,"Non-TNBC"
"4349",34.5884,"JAK2",9.24023155328527,"Non-TNBC"
"4350",68.1791,"JAK2",7.96964496006771,"Non-TNBC"
"4351",288.5689,"JAK2",8.02663852156116,"Non-TNBC"
"4352",332.6771,"JAK2",8.93078168201582,"Non-TNBC"
"4353",505.0117,"JAK2",9.3020077922976,"Non-TNBC"
"4354",52.3377,"JAK2",8.9754903301545,"Non-TNBC"
"4355",64.388,"JAK2",10.3926931830167,"Non-TNBC"
"4356",43.5067,"JAK2",8.78347859059682,"Non-TNBC"
"4357",128.027,"JAK2",7.21919659948836,"Non-TNBC"
"4358",13.1796,"JAK2",7.25328116626305,"Non-TNBC"
"4359",61.0769,"JAK2",9.5110340917717,"Non-TNBC"
"4360",4.919,"JAK2",8.140829770773,"Non-TNBC"
"4361",2.4096,"JAK2",7.24032196262061,"Non-TNBC"
"4362",3.195,"JAK2",9.84478797764323,"Non-TNBC"
"4363",52.076,"JAK2",9.1431058735391,"Non-TNBC"
"4364",346.2437,"JAK2",9.44374359658166,"Non-TNBC"
"4365",3.4767,"JAK2",7.8619454418615,"Non-TNBC"
"4366",560.5156,"JAK2",8.84542701006636,"Non-TNBC"
"4367",370.7125,"JAK2",6.9270430965768,"Non-TNBC"
"4368",103.6671,"JAK2",10.4548302064109,"Non-TNBC"
"4369",1.218,"JAK2",8.8725896240926,"Non-TNBC"
"4370",26.1903,"JAK2",8.96507574743688,"Non-TNBC"
"4371",3.313,"JAK2",8.24857752889716,"Non-TNBC"
"4372",5.8873,"JAK2",8.3790819992727,"Non-TNBC"
"4373",359.8396,"JAK2",9.21606362949273,"Non-TNBC"
"4374",55.7797,"JAK2",7.6911223462435,"Non-TNBC"
"4375",8.6072,"JAK2",9.05962864510822,"Non-TNBC"
"4376",418.2987,"JAK2",9.17825501263714,"Non-TNBC"
"4377",2.3962,"JAK2",7.38830579550326,"Non-TNBC"
"4378",434.242,"JAK2",7.92758657752074,"Non-TNBC"
"4379",15.0289,"JAK2",6.9556080644068,"Non-TNBC"
"4380",79.8739,"JAK2",8.51653840738129,"Non-TNBC"
"4381",1.7017,"JAK2",7.9675035294187,"Non-TNBC"
"4382",348.1811,"JAK2",7.7983331142612,"Non-TNBC"
"4383",384.5929,"JAK2",8.26115279165601,"Non-TNBC"
"4384",1.9692,"JAK2",7.83299378323393,"Non-TNBC"
"4385",59.8608,"JAK2",8.28421104143203,"Non-TNBC"
"4386",47.5786,"JAK2",9.7438486684727,"Non-TNBC"
"4387",491.6836,"JAK2",7.83146433222863,"Non-TNBC"
"4388",115.0307,"JAK2",8.03619064999432,"Non-TNBC"
"4389",1.4962,"JAK2",8.7825841730033,"Non-TNBC"
"4390",143.828,"JAK2",7.69543432635204,"Non-TNBC"
"4391",88.0706,"JAK2",9.08542598413319,"Non-TNBC"
"4392",41.3223,"JAK2",7.09564281387898,"Non-TNBC"
"4393",31.3824,"JAK2",9.02191273744218,"Non-TNBC"
"4394",8.456,"JAK2",9.07930103517877,"Non-TNBC"
"4395",181.7598,"JAK2",9.03464079382172,"Non-TNBC"
"4396",130.7452,"JAK2",9.2934854434658,"Non-TNBC"
"4397",211.6989,"JAK2",9.30587159670567,"Non-TNBC"
"4398",211.202,"JAK2",8.26808906214589,"Non-TNBC"
"4399",208.5188,"JAK2",9.70889661201671,"Non-TNBC"
"4400",27.522,"JAK2",8.18086692048393,"Non-TNBC"
"4401",68.7437,"JAK2",9.05524284219925,"Non-TNBC"
"4402",54.4535,"JAK2",8.08386647611485,"Non-TNBC"
"4403",6.516,"JAK2",8.93094367549902,"Non-TNBC"
"4404",2.3377,"JAK2",8.70516097237739,"Non-TNBC"
"4405",3.0265,"JAK2",8.35397382181817,"Non-TNBC"
"4406",63.1593,"JAK2",8.83384579933615,"Non-TNBC"
"4407",42.7439,"JAK2",8.13215935482742,"Non-TNBC"
"4408",7.2351,"JAK2",7.66948037187743,"Non-TNBC"
"4409",2.1286,"JAK2",8.08841300972673,"Non-TNBC"
"4410",43.5708,"JAK2",8.29597505177965,"Non-TNBC"
"4411",315.512,"JAK2",8.21074536370824,"Non-TNBC"
"4412",0,"JAK2",5.57946679976157,"Non-TNBC"
"4413",132.0364,"JAK2",9.64729759836788,"Non-TNBC"
"4414",84.788,"JAK2",9.60615829545814,"Non-TNBC"
"4415",58.592,"JAK2",9.0798703398868,"Non-TNBC"
"4416",8.5663,"JAK2",8.78917039873031,"Non-TNBC"
"4417",72.3375,"JAK2",8.51227193051789,"Non-TNBC"
"4418",466.5597,"JAK2",9.30458792934686,"Non-TNBC"
"4419",4.1513,"JAK2",8.76988014884312,"Non-TNBC"
"4420",32.0737,"JAK2",8.00728073273532,"Non-TNBC"
"4421",1417.8902,"JAK2",9.68371399669793,"Non-TNBC"
"4422",8.4439,"JAK2",8.91018249355776,"Non-TNBC"
"4423",40.7352,"JAK2",8.82039630783965,"Non-TNBC"
"4424",14.3933,"JAK2",9.67016724309901,"Non-TNBC"
"4425",362.3006,"JAK2",8.29545763680033,"Non-TNBC"
"4426",328.1126,"JAK2",9.61248004127607,"Non-TNBC"
"4427",42.1892,"JAK2",8.82678870461499,"Non-TNBC"
"4428",15.3139,"JAK2",8.245311682372,"Non-TNBC"
"4429",0,"JAK2",7.37083646306577,"Non-TNBC"
"4430",112.2807,"JAK2",8.49585502688717,"Non-TNBC"
"4431",32.6716,"JAK2",8.30251509571629,"Non-TNBC"
"4432",72.1621,"JAK2",8.59908156578069,"Non-TNBC"
"4433",5.2707,"JAK2",7.45066608236627,"Non-TNBC"
"4434",103.1528,"JAK2",8.84079397093156,"Non-TNBC"
"4435",57.0891,"JAK2",9.52345120143926,"Non-TNBC"
"4436",47.8668,"JAK2",8.18518467115521,"Non-TNBC"
"4437",227.4861,"JAK2",9.21079138075886,"Non-TNBC"
"4438",259.1621,"JAK2",8.90650191727942,"Non-TNBC"
"4439",123.6751,"JAK2",8.54251576143049,"Non-TNBC"
"4440",242.5968,"JAK2",8.29166617364399,"Non-TNBC"
"4441",16.7484,"JAK2",8.75539536164326,"Non-TNBC"
"4442",73.1455,"JAK2",7.02535774994232,"Non-TNBC"
"4443",144.9462,"JAK2",5.93581566296981,"Non-TNBC"
"4444",115.686,"JAK2",9.39788893584936,"Non-TNBC"
"4445",56.4996,"JAK2",10.2360086890727,"Non-TNBC"
"4446",8.5995,"JAK2",8.8898507161169,"Non-TNBC"
"4447",63.228,"JAK2",8.64506177896281,"Non-TNBC"
"4448",91.0161,"JAK2",9.70640087130107,"Non-TNBC"
"4449",0.7931,"JAK2",7.71134622430906,"Non-TNBC"
"4450",15.9119,"JAK2",8.08871510851978,"Non-TNBC"
"4451",153.4375,"JAK2",8.40110307936161,"Non-TNBC"
"4452",32.5806,"JAK2",8.27326923415698,"Non-TNBC"
"4453",12.4478,"JAK2",7.8853339765146,"Non-TNBC"
"4454",7.6636,"JAK2",9.53986873711231,"Non-TNBC"
"4455",102.3782,"JAK2",9.30927329358263,"Non-TNBC"
"4456",0.6212,"JAK2",8.68735468590384,"Non-TNBC"
"4457",15.5023,"JAK2",8.67921370414454,"Non-TNBC"
"4458",248.4096,"JAK2",8.39642839343899,"Non-TNBC"
"4459",532.9708,"JAK2",7.7918023524722,"Non-TNBC"
"4460",78.7278,"JAK2",10.0483135767014,"Non-TNBC"
"4461",73.1687,"JAK2",9.23307101281713,"Non-TNBC"
"4462",15.1018,"JAK2",7.85055942062277,"Non-TNBC"
"4463",63.782,"JAK2",9.30732992855413,"Non-TNBC"
"4464",529.1334,"JAK2",8.96632605918056,"Non-TNBC"
"4465",1.4091,"JAK2",8.10981289792287,"Non-TNBC"
"4466",23.733,"JAK2",7.81259705425997,"Non-TNBC"
"4467",84.7724,"JAK2",9.50904159638732,"Non-TNBC"
"4468",721.1574,"JAK2",9.01439490851759,"Non-TNBC"
"4469",14.6654,"JAK2",6.98382473813686,"Non-TNBC"
"4470",17.8512,"JAK2",7.58303611898213,"Non-TNBC"
"4471",27.5705,"JAK2",8.88155909269368,"Non-TNBC"
"4472",14.5968,"JAK2",6.9961932552568,"Non-TNBC"
"4473",93.3702,"JAK2",9.11815230494093,"Non-TNBC"
"4474",5.6013,"JAK2",8.02463217607737,"Non-TNBC"
"4475",556.3063,"JAK2",7.8739417410906,"Non-TNBC"
"4476",40.1686,"JAK2",9.35102445931478,"Non-TNBC"
"4477",309.5604,"JAK2",9.26764347183466,"Non-TNBC"
"4478",45.9982,"JAK2",8.03490623238634,"Non-TNBC"
"4479",8.6674,"JAK2",8.39717061763604,"Non-TNBC"
"4480",70.5834,"JAK2",8.64958636058811,"Non-TNBC"
"4481",2.0341,"JAK2",8.44215186926547,"Non-TNBC"
"4482",211.5225,"JAK2",8.95421463482445,"Non-TNBC"
"4483",132.9596,"JAK2",9.81412162707683,"Non-TNBC"
"4484",40.3366,"JAK2",9.34694293203441,"Non-TNBC"
"4485",18.7354,"JAK2",8.96335822975443,"Non-TNBC"
"4486",280.0764,"JAK2",8.31245008183783,"Non-TNBC"
"4487",119.6521,"JAK2",8.58533665122684,"Non-TNBC"
"4488",51.7683,"JAK2",7.89982092779142,"Non-TNBC"
"4489",64.7916,"JAK2",7.66111038512961,"Non-TNBC"
"4490",985.4669,"JAK2",8.42462737354382,"Non-TNBC"
"4491",347.9326,"JAK2",8.99012354011757,"Non-TNBC"
"4492",40.0843,"JAK2",8.50765630923485,"Non-TNBC"
"4493",146.4037,"JAK2",9.94312825324026,"Non-TNBC"
"4494",28.7919,"JAK2",8.7336271929842,"Non-TNBC"
"4495",283.3998,"JAK2",7.59061923419249,"Non-TNBC"
"4496",45.2428,"JAK2",7.74979033672032,"Non-TNBC"
"4497",128.181,"JAK2",9.06239806379848,"Non-TNBC"
"4498",86.5627,"JAK2",8.59152571254357,"Non-TNBC"
"4499",5.0963,"JAK2",8.00372815219875,"Non-TNBC"
"4500",254.014,"JAK2",7.61877971162073,"Non-TNBC"
"4501",5.9744,"JAK2",9.1882458712628,"Non-TNBC"
"4502",72.214,"JAK2",8.13564619086159,"Non-TNBC"
"4503",155.7996,"JAK2",7.88098483139536,"Non-TNBC"
"4504",12.2951,"JAK2",9.1241329464197,"Non-TNBC"
"4505",452.7213,"JAK2",9.80646503939527,"Non-TNBC"
"4506",76.0919,"JAK2",7.51491126486135,"Non-TNBC"
"4507",2.2582,"JAK2",9.11048357081938,"Non-TNBC"
"4508",3.5336,"JAK2",7.85527589483982,"Non-TNBC"
"4509",1.7429,"JAK2",8.74298640905016,"Non-TNBC"
"4510",164.2167,"JAK2",8.29798785274491,"Non-TNBC"
"4511",69.5314,"JAK2",9.24893775803476,"Non-TNBC"
"4512",158.4055,"JAK2",8.49640881956664,"Non-TNBC"
"4513",31.8619,"JAK2",9.00406902455747,"Non-TNBC"
"4514",2.3269,"JAK2",8.24555983652657,"Non-TNBC"
"4515",116.2599,"JAK2",7.7567057546411,"Non-TNBC"
"4516",20.4338,"JAK2",7.99934838588727,"Non-TNBC"
"4517",1.6835,"JAK2",6.27274547584934,"Non-TNBC"
"4518",34.0818,"JAK2",8.08560311243851,"Non-TNBC"
"4519",566.0464,"JAK2",8.15788247754272,"Non-TNBC"
"4520",10.0295,"JAK2",8.45835534384507,"Non-TNBC"
"4521",9.6104,"JAK2",8.86661068212842,"Non-TNBC"
"4522",32.3926,"JAK2",8.36657182261164,"Non-TNBC"
"4523",262.4551,"JAK2",8.45859567900345,"Non-TNBC"
"4524",23.6651,"JAK2",8.13785442074058,"Non-TNBC"
"4525",229.7692,"JAK2",8.50145785548647,"Non-TNBC"
"4526",409.8034,"JAK2",9.49311089854241,"Non-TNBC"
"4527",2.4991,"JAK2",6.07628330469579,"Non-TNBC"
"4528",31.9473,"JAK2",9.12882823871103,"Non-TNBC"
"4529",18.9295,"JAK2",9.0763829908502,"Non-TNBC"
"4530",147.7322,"JAK2",8.80762604596047,"Non-TNBC"
"4531",22.2087,"JAK2",8.77536929023474,"Non-TNBC"
"4532",140.8183,"JAK2",8.2115617657342,"Non-TNBC"
"4533",9.1766,"JAK2",7.60143207738183,"Non-TNBC"
"4534",21.0363,"JAK2",8.32345068694248,"Non-TNBC"
"4535",150.0049,"JAK2",8.65523839798087,"Non-TNBC"
"4536",997.5414,"JAK2",10.0305945858958,"Non-TNBC"
"4537",50.5464,"JAK2",9.33419751668415,"Non-TNBC"
"4538",242.4832,"JAK2",9.72417445585696,"Non-TNBC"
"4539",1.645,"JAK2",9.25417757743807,"Non-TNBC"
"4540",6.5304,"JAK2",8.06842199309699,"Non-TNBC"
"4541",34.8418,"JAK2",7.76327545221479,"Non-TNBC"
"4542",366.7286,"JAK2",8.16781953556539,"Non-TNBC"
"4543",424.8518,"JAK2",10.3351632128423,"Non-TNBC"
"4544",10.277,"JAK2",7.94954660525977,"Non-TNBC"
"4545",3.998,"JAK2",10.2013960468117,"Non-TNBC"
"4546",14.9757,"JAK2",8.4149895964998,"Non-TNBC"
"4547",25.1256,"JAK2",8.99538558459498,"Non-TNBC"
"4548",41.9907,"JAK2",9.35812764823846,"Non-TNBC"
"4549",603.8752,"JAK2",8.56917510325364,"Non-TNBC"
"4550",1247.3749,"JAK2",8.97116558731677,"Non-TNBC"
"4551",1427.0691,"JAK2",8.07892039568114,"Non-TNBC"
"4552",140.6008,"JAK2",10.2062143913521,"Non-TNBC"
"4553",83.3113,"JAK2",9.77897434482834,"Non-TNBC"
"4554",8.9582,"JAK2",8.9655009115279,"Non-TNBC"
"4555",21.8449,"JAK2",8.07821860346645,"Non-TNBC"
"4556",28.2263,"JAK2",8.9797678572307,"Non-TNBC"
"4557",0,"JAK2",8.76368809550317,"Non-TNBC"
"4558",475.641,"JAK2",9.48845817055082,"Non-TNBC"
"4559",3.9124,"JAK2",10.0218093542294,"Non-TNBC"
"4560",144.6046,"JAK2",9.36661771787334,"Non-TNBC"
"4561",356.0675,"JAK2",9.14222885137105,"Non-TNBC"
"4562",226.5241,"JAK2",9.18856560416044,"Non-TNBC"
"4563",354.2117,"JAK2",9.55600284379123,"Non-TNBC"
"4564",7.7369,"JAK2",8.56045244873652,"Non-TNBC"
"4565",223.8223,"JAK2",8.36009515088937,"Non-TNBC"
"4566",90.5923,"JAK2",9.60233995578469,"Non-TNBC"
"4567",154.902,"JAK2",7.78790255939143,"Non-TNBC"
"4568",78.1563,"JAK2",6.68374697581633,"Non-TNBC"
"4569",222.2859,"JAK2",9.18483543275118,"Non-TNBC"
"4570",18.9903,"JAK2",10.0251579765987,"Non-TNBC"
"4571",20.6202,"JAK2",8.54488370141037,"Non-TNBC"
"4572",24.9529,"JAK2",9.29921236936576,"Non-TNBC"
"4573",260.8865,"JAK2",8.43421495724055,"Non-TNBC"
"4574",5.6067,"JAK2",8.62962655367002,"Non-TNBC"
"4575",2.8999,"JAK2",8.64550100615874,"Non-TNBC"
"4576",34.9518,"JAK2",9.24174939271728,"Non-TNBC"
"4577",3.1718,"JAK2",8.71533228200321,"Non-TNBC"
"4578",315.9353,"JAK2",7.50828919372267,"Non-TNBC"
"4579",6.4177,"JAK2",9.44326993085326,"Non-TNBC"
"4580",12.8769,"JAK2",7.58501960626965,"Non-TNBC"
"4581",1523.3417,"JAK2",8.81697146745882,"Non-TNBC"
"4582",118.7422,"JAK2",8.93796137253594,"Non-TNBC"
"4583",734.9301,"JAK2",9.91509539116035,"Non-TNBC"
"4584",72.2892,"JAK2",9.09731450599591,"Non-TNBC"
"4585",370.9975,"JAK2",8.83548642574413,"Non-TNBC"
"4586",3.8705,"JAK2",8.09457073120861,"Non-TNBC"
"4587",70.9046,"JAK2",8.70550418050084,"Non-TNBC"
"4588",665.4578,"JAK2",7.60072840361319,"Non-TNBC"
"4589",91.9356,"JAK2",9.53700790316085,"Non-TNBC"
"4590",216.5148,"JAK2",8.71595306987773,"Non-TNBC"
"4591",238.1581,"JAK2",8.69948083967719,"Non-TNBC"
"4592",1.1626,"JAK2",7.49524424996502,"Non-TNBC"
"4593",207.2153,"JAK2",9.48374968581,"Non-TNBC"
"4594",5.1939,"JAK2",9.14514042002325,"Non-TNBC"
"4595",402.5314,"JAK2",9.63560404225955,"Non-TNBC"
"4596",63.3154,"JAK2",8.78884653030733,"Non-TNBC"
"4597",82.1973,"JAK2",8.66523606217624,"Non-TNBC"
"4598",6.7568,"JAK2",8.13965213289393,"Non-TNBC"
"4599",268.0803,"JAK2",8.95717228777962,"Non-TNBC"
"4600",83.3908,"JAK2",8.1958018143133,"Non-TNBC"
"4601",27.0988,"JAK2",8.90052359890468,"Non-TNBC"
"4602",54.7196,"JAK2",8.12257850991536,"Non-TNBC"
"4603",180.639,"JAK2",8.61759529104413,"Non-TNBC"
"4604",70.8767,"JAK2",9.53188884901145,"Non-TNBC"
"4605",37.8676,"JAK2",8.14270750202152,"Non-TNBC"
"4606",18.3878,"JAK2",8.36205427380438,"Non-TNBC"
"4607",388.3538,"JAK2",10.4515197125134,"Non-TNBC"
"4608",1.7637,"JAK2",8.44477761997875,"Non-TNBC"
"4609",424.899,"JAK2",8.84680606657151,"Non-TNBC"
"4610",248.0979,"JAK2",7.78728226303364,"Non-TNBC"
"4611",7.5288,"JAK2",10.1465180182457,"Non-TNBC"
"4612",2.1104,"JAK2",7.80964338444822,"Non-TNBC"
"4613",12.8568,"JAK2",8.10634674899036,"Non-TNBC"
"4614",44.1693,"JAK2",9.05180873803631,"Non-TNBC"
"4615",232.4805,"JAK2",8.61262452669752,"Non-TNBC"
"4616",82.0189,"JAK2",7.43399680615903,"Non-TNBC"
"4617",584.4834,"JAK2",8.67833428550124,"Non-TNBC"
"4618",146.5998,"JAK2",7.55682023292561,"Non-TNBC"
"4619",92.1028,"JAK2",9.20859480414065,"Non-TNBC"
"4620",262.9223,"JAK2",8.34778212654904,"Non-TNBC"
"4621",15.2201,"JAK2",9.03514632282273,"Non-TNBC"
"4622",440.4762,"JAK2",8.72743414354854,"Non-TNBC"
"4623",400.4012,"JAK2",9.90667327330049,"Non-TNBC"
"4624",30.078,"JAK2",9.22738321636984,"Non-TNBC"
"4625",85.2,"JAK2",8.13852780142227,"Non-TNBC"
"4626",4.947,"JAK2",8.08946690086506,"Non-TNBC"
"4627",651.4929,"JAK2",8.32915499789412,"Non-TNBC"
"4628",22.4282,"JAK2",8.31146042832706,"Non-TNBC"
"4629",8.0351,"JAK2",8.93461262301261,"Non-TNBC"
"4630",388.9365,"JAK2",9.79989338232093,"Non-TNBC"
"4631",4.8579,"JAK2",8.01890952654901,"Non-TNBC"
"4632",5742.1438,"JAK2",7.67980730785713,"Non-TNBC"
"4633",169.5524,"JAK2",9.1760561825728,"Non-TNBC"
"4634",8.9982,"JAK2",8.35065149759058,"Non-TNBC"
"4635",0,"JAK2",4.52978347344357,"Non-TNBC"
"4636",8.0853,"JAK2",9.53485144976204,"Non-TNBC"
"4637",22.7088,"JAK2",9.27590565750771,"Non-TNBC"
"4638",309.8683,"JAK2",9.49631393872604,"Non-TNBC"
"4639",69.2941,"JAK2",8.88325331476218,"Non-TNBC"
"4640",97.1429,"JAK2",9.76836034930449,"Non-TNBC"
"4641",11.8606,"JAK2",9.03846142333063,"Non-TNBC"
"4642",161.2383,"JAK2",7.77049343507587,"Non-TNBC"
"4643",25.1595,"JAK2",7.29711894977371,"Non-TNBC"
"4644",2.9204,"JAK2",7.58437553506878,"Non-TNBC"
"4645",4.8431,"JAK2",8.33568690300863,"Non-TNBC"
"4646",108.497,"JAK2",8.52634430004106,"Non-TNBC"
"4647",6.9724,"JAK2",8.86680291170738,"Non-TNBC"
"4648",32.0153,"JAK2",7.51237939825025,"Non-TNBC"
"4649",25.0601,"JAK2",8.62354829686832,"Non-TNBC"
"4650",35.2997,"JAK2",8.45228119460104,"Non-TNBC"
"4651",22.2222,"JAK2",8.07622183258816,"Non-TNBC"
"4652",13.7383,"JAK2",8.60736508598027,"Non-TNBC"
"4653",7.0517,"JAK2",8.64479796218119,"Non-TNBC"
"4654",16.2481,"JAK2",8.21029631608152,"Non-TNBC"
"4655",133.1951,"JAK2",10.0737450017231,"Non-TNBC"
"4656",209.8632,"JAK2",8.77651199192814,"Non-TNBC"
"4657",842.6544,"JAK2",9.48465696975748,"Non-TNBC"
"4658",206.0671,"JAK2",9.83267580867065,"Non-TNBC"
"4659",285.3458,"JAK2",9.07188974458051,"Non-TNBC"
"4660",13.3758,"JAK2",9.06788820720623,"Non-TNBC"
"4661",1972.9235,"JAK2",8.91006853601124,"Non-TNBC"
"4662",54.1977,"JAK2",9.42670965686196,"Non-TNBC"
"4663",93.6262,"JAK2",9.54103522688535,"Non-TNBC"
"4664",206.8345,"JAK2",9.07472859241524,"Non-TNBC"
"4665",61.3718,"JAK2",8.76075886228828,"Non-TNBC"
"4666",127.4557,"JAK2",8.302894314175,"Non-TNBC"
"4667",558.5659,"JAK2",8.59096011891345,"Non-TNBC"
"4668",29.2719,"JAK2",8.25295630720735,"Non-TNBC"
"4669",588.258,"JAK2",8.80451246192533,"Non-TNBC"
"4670",30.2679,"JAK2",9.07707232049201,"Non-TNBC"
"4671",49.6934,"JAK2",9.00943535591104,"Non-TNBC"
"4672",258.3885,"JAK2",9.05054278145573,"Non-TNBC"
"4673",7.4553,"JAK2",8.44877502360629,"Non-TNBC"
"4674",343.824,"JAK2",9.30794234824976,"Non-TNBC"
"4675",44.9654,"JAK2",9.41284565780347,"Non-TNBC"
"4676",13.3072,"JAK2",10.5164845337235,"Non-TNBC"
"4677",376.8506,"JAK2",7.73684093091191,"Non-TNBC"
"4678",13.9703,"JAK2",8.19042769670705,"Non-TNBC"
"4679",486.6188,"JAK2",8.3785775140706,"Non-TNBC"
"4680",71.4801,"JAK2",8.34352641335207,"Non-TNBC"
"4681",104.3293,"JAK2",8.72064066702356,"Non-TNBC"
"4682",1.5023,"JAK2",7.75034857056527,"Non-TNBC"
"4683",28.3285,"JAK2",6.88275430375736,"Non-TNBC"
"4684",401.8961,"JAK2",8.2718948380049,"Non-TNBC"
"4685",57.4362,"JAK2",8.5151234334945,"Non-TNBC"
"4686",13.6794,"JAK2",7.90817822726708,"Non-TNBC"
"4687",1012.2183,"JAK2",9.05943234491201,"Non-TNBC"
"4688",23.3684,"JAK2",8.2034654695494,"Non-TNBC"
"4689",0.9348,"JAK2",9.10991081628292,"Non-TNBC"
"4690",37.7293,"JAK2",8.11848639645931,"Non-TNBC"
"4691",3.1763,"JAK2",7.62110533545214,"Non-TNBC"
"4692",295.1536,"JAK2",7.83139845851928,"Non-TNBC"
"4693",0.9526,"JAK2",8.57400573406523,"Non-TNBC"
"4694",0,"JAK2",8.11912632778188,"Non-TNBC"
"4695",444.6298,"JAK2",8.69328482664352,"Non-TNBC"
"4696",776.6951,"JAK2",7.65512567416501,"Non-TNBC"
"4697",7.377,"JAK2",9.21140966859321,"Non-TNBC"
"4698",21.2132,"JAK2",8.76960580391195,"Non-TNBC"
"4699",277.7778,"JAK2",8.75106598254991,"Non-TNBC"
"4700",13.9937,"JAK2",7.73538949090789,"Non-TNBC"
