"","GeneID","Gene_Expression","TCGA"
"266","FLT3",7.67146322453611,"Non_TNBC"
"267","FLT3",5.15662313235589,"Non_TNBC"
"268","FLT3",8.72792283636908,"Non_TNBC"
"269","FLT3",10.0932206577424,"Non_TNBC"
"270","FLT3",5.91252771921021,"Non_TNBC"
"271","FLT3",3.83070153315044,"Non_TNBC"
"272","FLT3",1.25271840913153,"Non_TNBC"
"273","FLT3",9.4930111956504,"Non_TNBC"
"274","FLT3",8.74805662590564,"Non_TNBC"
"275","FLT3",9.21429410415471,"Non_TNBC"
"276","FLT3",4.14714385719302,"Non_TNBC"
"277","FLT3",0.984771612385425,"Non_TNBC"
"278","FLT3",9.67437219649025,"Non_TNBC"
"279","FLT3",7.75075923378179,"Non_TNBC"
"280","FLT3",3.03051265202529,"Non_TNBC"
"281","FLT3",5.01929270738898,"Non_TNBC"
"282","FLT3",5.86469378491747,"Non_TNBC"
"283","FLT3",5.11720879910227,"Non_TNBC"
"284","FLT3",8.05767878911012,"Non_TNBC"
"285","FLT3",8.0594510026909,"Non_TNBC"
"286","FLT3",8.01760795408473,"Non_TNBC"
"287","FLT3",8.78277974116715,"Non_TNBC"
"288","FLT3",9.06335948538295,"Non_TNBC"
"289","FLT3",8.44112198035926,"Non_TNBC"
"290","FLT3",2.98384183523852,"Non_TNBC"
"291","FLT3",8.70014664094425,"Non_TNBC"
"292","FLT3",4.68939421870531,"Non_TNBC"
"293","FLT3",1.95535000500325,"Non_TNBC"
"294","FLT3",3.40661829907504,"Non_TNBC"
"295","FLT3",2.39848719001897,"Non_TNBC"
"296","FLT3",7.44945325096762,"Non_TNBC"
"297","FLT3",5.39089119793975,"Non_TNBC"
"298","FLT3",2.3345110701291,"Non_TNBC"
"299","FLT3",2.20410940795437,"Non_TNBC"
"300","FLT3",1.01471235152137,"Non_TNBC"
"301","FLT3",3.38930523074296,"Non_TNBC"
"302","FLT3",8.57824926913499,"Non_TNBC"
"303","FLT3",10.2936775199509,"Non_TNBC"
